INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2007,2007,28.2843,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2008,2008,28.47631,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2009,2009,27.00045,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2010,2010,27.80597,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2011,2011,26.70723,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2012,2012,26.32756,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2013,2013,24.74572,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2014,2014,23.75434,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2015,2015,24.6983,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2016,2016,23.03361,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVK,Slovakia,2017,2017,22.61004,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2000,2000,32.73356,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2001,2001,33.04641,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2002,2002,32.66219,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2003,2003,34.97997,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2004,2004,34.55598,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2005,2005,33.6238,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2006,2006,29.23033,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2007,2007,33.02286,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2008,2008,33.68247,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2009,2009,34.35412,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2010,2010,33.11715,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2011,2011,31.98364,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2012,2012,31.66339,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2013,2013,34.02757,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2014,2014,30.14401,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2015,2015,31.23748,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2016,2016,29.3782,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BGR,Bulgaria,2017,2017,29.45309,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BFA,Burkina Faso,2010,2010,12.84207,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CHL,Chile,2007,2007,18.91089,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CHL,Chile,2008,2008,19.33964,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CHL,Chile,2016,2016,21.7425,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CRI,Costa Rica,2005,2005,39.79239,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2002,2002,25.38052,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2003,2003,27.27987,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2004,2004,26.7993,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2005,2005,31.21882,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2006,2006,29.91777,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2007,2007,29.72136,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2008,2008,32.57238,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2009,2009,33.42763,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2010,2010,33.44232,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2011,2011,33.06931,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2012,2012,35.72825,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2013,2013,31.41304,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2014,2014,35.28399,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2015,2015,34.65347,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2016,2016,30.12535,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,HRV,Croatia,2017,2017,29.02844,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2000,2000,16.21622,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2001,2001,18.91892,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2002,2002,16,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2003,2003,13.20755,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2004,2004,14.49275,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2005,2005,17.17172,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2006,2006,15.90909,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2007,2007,18.75,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2008,2008,17.75148,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2009,2009,24.11765,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2010,2010,26,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2011,2011,28.50242,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2012,2012,26.43172,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2013,2013,31.03448,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2014,2014,30.67227,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2015,2015,31.62791,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2016,2016,30,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CYP,Cyprus,2017,2017,29.85612,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2000,2000,25,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2001,2001,30.37975,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2002,2002,26.40845,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2003,2003,24.06015,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2004,2004,22.82398,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2005,2005,23.30677,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2006,2006,25.98131,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2007,2007,25.59853,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2008,2008,28.5192,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2009,2009,28.53933,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2010,2010,28.69379,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2011,2011,24.54955,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2012,2012,32.92181,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2013,2013,32.35294,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2014,2014,31.35246,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2015,2015,33.59073,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2016,2016,28.10591,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EST,Estonia,2017,2017,29.58963,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,FRO,Faeroe Islands,2003,2003,,a,Category not applicable
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2006,2006,16.87631,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2008,2008,16.92916,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2010,2010,20.34386,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2012,2012,19.08827,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2013,2013,19.18206,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2015,2015,19.56989,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRN,Iran (Islamic Republic of),2017,2017,18.17832,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2007,2007,42.85714,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2009,2009,35.36585,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2011,2011,28.40909,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2015,2015,37.37024,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2016,2016,39.26588,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2017,2017,42.01778,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KWT,Kuwait,2018,2018,42.42958,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LVA,Latvia,2012,2012,35.58442,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LVA,Latvia,2013,2013,32.76762,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LVA,Latvia,2015,2015,36.70715,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LVA,Latvia,2016,2016,34.7032,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LVA,Latvia,2017,2017,37.38899,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2000,2000,24.03727,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2001,2001,25.51948,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2002,2002,27.78272,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2003,2003,26.67814,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2004,2004,28.93281,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2005,2005,29.39815,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2006,2006,30.03745,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2007,2007,32.69098,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2008,2008,32.49147,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2009,2009,33.91179,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2010,2010,31.38528,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2011,2011,31.80843,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LTU,Lithuania,2012,2012,31.06936,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2005,2005,37.41259,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2006,2006,35.31746,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2007,2007,34.97758,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2008,2008,34.28571,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2009,2009,37.15596,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2010,2010,54.32099,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2011,2011,53.15262,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2012,2012,42.57426,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2014,2014,40.53865,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2015,2015,38.12825,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2016,2016,41.24148,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2017,2017,39.89081,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MKD,North Macedonia,2018,2018,42.7763,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2005,2005,23.12139,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2007,2007,19.71831,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2009,2009,16.76647,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2011,2011,21.05263,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2016,2016,28.45528,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2017,2017,26.02041,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDG,Madagascar,2018,2018,26.00897,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2000,2000,39.85885,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2001,2001,39.43639,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2002,2002,40.71017,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2003,2003,39.44871,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2004,2004,40.82214,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2005,2005,38.23838,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2006,2006,39.35537,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2007,2007,38.84933,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2008,2008,39.64621,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2009,2009,37.99396,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2010,2010,38.65289,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2011,2011,38.98555,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2012,2012,38.97381,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2013,2013,39.49715,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2014,2014,39.36145,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2015,2015,39.97739,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2016,2016,38.68893,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ROU,Romania,2017,2017,39.66922,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SEN,Senegal,2008,2008,15.73255,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SEN,Senegal,2010,2010,14.12714,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SEN,Senegal,2015,2015,12.031,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2001,2001,20.26954,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2002,2002,19.65856,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2003,2003,16.47556,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2004,2004,17.03297,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2005,2005,17.63937,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2006,2006,18.50534,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2007,2007,18.86364,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2008,2008,18.32656,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2009,2009,21.25,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2010,2010,20.72124,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2011,2011,19.65287,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2012,2012,18.31021,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2013,2013,19.96067,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2015,2015,18.93356,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2016,2016,17.90522,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SVN,Slovenia,2017,2017,17.86225,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2005,2005,19.95769,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2013,2013,18.24973,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2014,2014,16.74401,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2015,2015,15.57168,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2016,2016,18.29541,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2017,2017,15.08747,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAC,"China, Macao Special Administrative Region",2018,2018,17.61838,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2007,2007,37.00833,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2008,2008,34.29608,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2009,2009,31.87044,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2010,2010,35.56508,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2011,2011,34.82129,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2012,2012,36.28227,,
