ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,145.4362,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,142.5722,,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,151.306,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,150.0346,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,Employment by sex and economic activity - ISIC level 2 (thousands),PAK - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,6.775,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,3.764,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,3.011,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,10.843,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,7.471,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,3.372,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,8.236,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,4.437,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,3.799,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,5.089,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,2.822,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama,Employment by sex and economic activity - ISIC level 2 (thousands),PAN - LFS - Encuesta de Mercado Laboral,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,2.267,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2006,54.8575,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2006,49.1659,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2006,5.6916,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,54.7693,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,48.367,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,6.4023,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,52.4106,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,46.8665,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,5.5441,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,50.6817,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,45.2988,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,5.3829,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,54.0539,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,46.7789,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,7.2751,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,56.4442,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,48.92,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,7.5243,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,188.2693,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,115.2479,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,73.0214,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,179.7681,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,112.633,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,67.1351,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,194.421,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,121.6748,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,72.7462,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,202.8698,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,125.5222,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,77.3475,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,160.3571,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,105.0749,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,55.2822,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,195.3088,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,126.3085,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,69.0003,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,174.7275,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,114.3516,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,60.3759,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,177.8476,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,113.3419,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Employment by sex and economic activity - ISIC level 2 (thousands),PHL - LFS - Labor Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,64.5057,,,Repository: ILO-STATISTICS - Micro data processing
Palau,Employment by sex and economic activity - ISIC level 2 (thousands),PLW - HIES - Household Income and Expenditure Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,0.0642,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Palau,Employment by sex and economic activity - ISIC level 2 (thousands),PLW - HIES - Household Income and Expenditure Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,0.0482,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Palau,Employment by sex and economic activity - ISIC level 2 (thousands),PLW - HIES - Household Income and Expenditure Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,100.5786,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,59.2128,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,41.3658,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,104.6784,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,57.4277,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,47.2507,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,99.9472,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,60.3456,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,39.6016,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,94.9051,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,55.3163,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,39.5888,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,92.5164,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,55.7287,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,36.7877,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,96.6166,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,60.5196,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,36.097,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,99.2021,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,60.014,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,39.1881,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,94.5445,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,59.5215,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,35.0231,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,83.2263,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,54.4253,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,28.801,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,77.0502,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,44.6777,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,32.3725,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,77.7308,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,45.8279,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,31.9029,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,74.1469,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,48.3268,,,Repository: Eurostat special tabulation
Poland,Employment by sex and economic activity - ISIC level 2 (thousands),POL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,25.8201,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,38.0647,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,21.3474,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,16.7173,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,37.9271,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,24.119,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,13.808,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,36.3894,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,25.8019,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,10.5874,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,29.2955,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,19.3513,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,9.9442,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,29.6977,,,Repository: Eurostat special tabulation
Portugal,Employment by sex and economic activity - ISIC level 2 (thousands),PRT - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,17.5695,,,Repository: Eurostat special tabulation
